"Betweenness unDir","Degree unDir","name","selected","shared name"
"2.0443889993735196","13.0","cotO","false","cotO"
"140.31818638637802","29.0","ylaK","false","ylaK"
"129.11751644827672","42.0","gerR","false","gerR"
"126.5973517236241","24.0","ymfJ","false","ymfJ"
"47.36043365894141","41.0","ytrH","false","ytrH"
"81.88137100030191","39.0","sigF","false","sigF"
"93.34921378141433","43.0","yqgE","false","yqgE"
"161.7671905824661","46.0","spoVAF","false","spoVAF"
"1285.2176489693636","72.0","yqfD","false","yqfD"
"29.629898123415522","14.0","glnH","false","glnH"
"363.87916518609353","69.0","spoIIIAG","false","spoIIIAG"
"177.5200396087891","55.0","spoIIIAF","false","spoIIIAF"
"189.27905581707603","54.0","ypeB","false","ypeB"
"140.9452205621642","42.0","yrzR","false","yrzR"
"587.6230479755972","49.0","yqhR","false","yqhR"
"87.79354238417521","43.0","yrzE","false","yrzE"
"384.2814817203443","50.0","yqfX","false","yqfX"
"292.7162166200526","57.0","ytfJ","false","ytfJ"
"157.5855950538101","51.0","gerM","false","gerM"
"286.80055216110094","70.0","spoIIP","false","spoIIP"
"223.60248107701358","56.0","spoIVFA","false","spoIVFA"
"403.8616492767358","49.0","ysxE","false","ysxE"
"170.29583584495737","45.0","spoIIIAH","false","spoIIIAH"
"32.666295913834084","23.0","spoIIQ","false","spoIIQ"
"324.4196049789371","57.0","spoIVA","false","spoIVA"
"822.2391483688255","61.0","spoVID","false","spoVID"
"0.7871744775813148","12.0","gerPE","false","gerPE"
"2549.6541317738174","14.0","putM","false","putM"
"2.198811567259933","8.0","glnQ","false","glnQ"
"4.55417136844975","7.0","yodS","false","yodS"
"329.5727745885323","62.0","spoIVB","false","spoIVB"
"516.2811934640665","75.0","spoIIIAE","false","spoIIIAE"
"118.15142700919186","35.0","spoVAA","false","spoVAA"
"200.23091444133624","61.0","gpr","false","gpr"
"65.62832822319538","43.0","tepA","false","tepA"
"105.50803166573762","43.0","spoVAEB","false","spoVAEB"
"484.9557575525372","45.0","spoVAB","false","spoVAB"
"29.27895321201353","40.0","ylmC","false","ylmC"
"73.076790771734","41.0","spoIIAB","false","spoIIAB"
"262.642604717115","49.0","spoVAC","false","spoVAC"
"580.5669113450414","68.0","spoIIGA","false","spoIIGA"
"357.61373839856765","47.0","sigE","false","sigE"
"0.0","9.0","spsE","false","spsE"
"24.802895356498826","32.0","yfkR","false","yfkR"
"39.242763041510024","36.0","yndD","false","yndD"
"127.71452732121874","44.0","sigG","false","sigG"
"14.932567707877334","17.0","spoVAEA","false","spoVAEA"
"12.937369811212335","23.0","spoIIAA","false","spoIIAA"
"8.61693564463028","17.0","lonB","false","lonB"
"82.64028712126172","42.0","ytfI","false","ytfI"
"0.0","7.0","dgkA","false","dgkA"
"0.0","7.0","yqeZ","false","yqeZ"
"0.0","7.0","yqfA","false","yqfA"
"0.0","7.0","yqfB","false","yqfB"
"907.466092382038","65.0","yqfC","false","yqfC"
"0.0","7.0","phoH","false","phoH"
"5.055135181475263","8.0","yqfF","false","yqfF"
"26.86575918227091","16.0","sspF","false","sspF"
"0.0","2.0","pth","false","pth"
"119.99232446137995","16.0","yqzD","false","yqzD"
"0.5346383732613905","8.0","mecB","false","mecB"
"33.10585023495816","24.0","ylaJ","false","ylaJ"
"227.7884240622185","44.0","spoVT","false","spoVT"
"556.1732557329967","42.0","ytrI","false","ytrI"
"41.79646806277832","34.0","yutH","false","yutH"
"126.8592714560997","38.0","gerAA","false","gerAA"
"9.945022526394816","19.0","yfkT","false","yfkT"
"192.42168562088483","61.0","ylbJ","false","ylbJ"
"157.56166445681527","57.0","spoIIIAD","false","spoIIIAD"
"463.4514002538003","63.0","spoIIIAB","false","spoIIIAB"
"49.92253626136073","45.0","spoIIIAA","false","spoIIIAA"
"447.12915751464453","6.0","ythA","false","ythA"
"175.10782588536583","41.0","gerBA","false","gerBA"
"21.979680946184782","33.0","yyaC","false","yyaC"
"89.01320011786476","49.0","spoIIR","false","spoIIR"
"19.90192866585177","24.0","gerBB","false","gerBB"
"17.723619788949737","28.0","gerBC","false","gerBC"
"12.450457410666504","19.0","gerAB","false","gerAB"
"15.275717996508561","26.0","gerAC","false","gerAC"
"38.13749242886529","37.0","gerKA","false","gerKA"
"34.69008917904208","34.0","yfkQ","false","yfkQ"
"15.539167634096799","11.0","yhcN","false","yhcN"
"168.86316180716236","53.0","spoIIM","false","spoIIM"
"125.61818585372386","34.0","ytxC","false","ytxC"
"89.3476262780627","39.0","ytaF","false","ytaF"
"0.11643634225227872","6.0","ydfR","false","ydfR"
"0.9055703483040484","5.0","glgA","false","glgA"
"24.601663679254173","12.0","glgB","false","glgB"
"30.720897814860308","14.0","glgC","false","glgC"
"0.9055703483040484","5.0","ywcI","false","ywcI"
"13.999943469217863","30.0","ymxH","false","ymxH"
"0.0","10.0","lysA","false","lysA"
"0.0","2.0","opuE","false","opuE"
"407.8675825699258","11.0","putB","false","putB"
"0.0","2.0","yhcB","false","yhcB"
"0.0","6.0","proG","false","proG"
"86.76969050441004","8.0","putC","false","putC"
"0.0","6.0","rocA","false","rocA"
"0.0","6.0","proH","false","proH"
"0.0","6.0","proI","false","proI"
"0.0","2.0","ycgL","false","ycgL"
"0.0","2.0","yhjB","false","yhjB"
"0.0","3.0","putP","false","putP"
"4.83501446301653","3.0","rnpZA","false","rnpZA"
"0.0","2.0","spxA","false","spxA"
"1425.9357219254537","13.0","yjbH","false","yjbH"
"815.6168616760025","9.0","rppG","false","rppG"
"0.0","4.0","yjbK","false","yjbK"
"318.0","2.0","ypjA","false","ypjA"
"11.972821898775633","19.0","yppC","false","yppC"
"1.2735586301832709","10.0","yugN","false","yugN"
"0.0","2.0","ylbE","false","ylbE"
"0.0","1.0","yobW","false","yobW"
"0.0","2.0","yizD","false","yizD"
"0.0","2.0","yjbI","false","yjbI"
"0.0","1.0","yuzO","false","yuzO"
"0.0","1.0","ypjB","false","ypjB"
